"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"LAATSTE";"ExterneCode";"GPKODE";"NMMEMO";"NMETIK";"NMNM40";"NMNAAM";"GSKODE";"THKTVR";"GPKTVR";"THKTWG";"GPKTWG";"GPNMNR";"GPSTNR";"GPINST";"GPMLCI";"GPMLCT";"GPADVP";"GPTCVP";"THKHVS";"GPKHVS";"SPKODE";"THSTWG";"SSKTWG";"ATCODE";"THEHHV";"XPEHHV";"VRSCHEHTH";"VRSCHEHIT";"SourceCode"
"0711";"0";0;"";"01-08-2020";"";"00178187";MORFI;MORFI/DEXAME 10/0,05MG/ML I;MORFINE/DEXAMETHASON;MORFINE/DEXAMETHASON INFVLST 10/0,05MG/ML;"00148334";"0006";"000540";"0007";"000010";"0306866";"0274693";"10/0,05MG/ML";"036";"00000019";"092";"00000004";"1012";"";"00063495";"0058";"000006";N02AA51;"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90050525";"";"19 0167 IFX-1 V/P";"19 0167 IFX-1 V/P";"19-0167 IFX-1 V/P INF CONC 10MG/ML FL 10ML";"99988003";"0006";"000541";"0007";"000005";"9991426";"";"10MG/ML";"";"";"";"";"1012";"";"";"0058";"000006";"19-0167";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90050576";"";"19 0167 PREDNISOLON V/P";"19 0167 PREDNISOLON V/P";"19-0167 PREDNISON V/P CAPSULES WALLET";"99987996";"0006";"000300";"0007";"000009";"9991425";"0029231";"5/10MG";"";"";"";"";"1012";"";"";"0058";"";"19-0167";"0002";"000245";"";"";
"0711";"9";1;"";"";"";"90050592";"";"";"";"17-027 GWP42003-P 100MG/ML OL";"99987988";"0006";"";"0007";"";"9991424";"";"100MG/ML";"";"";"";"";"1012";"";"";"0058";"";"17-027";"0002";"000245";"";"";
"0711";"9";1;"";"";"";"90052420";"";"6000 065 Lorlatinib 25 mg";"6000 065 Lorlatinib 25 mg";"6000-065 Lorlatinib tabletten 25mg 30st";"99987570";"0006";"000230";"0007";"000009";"9991390";"";"25MG";"";"";"";"";"1012";"";"";"0058";"";"6000-065";"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90052463";"";"6000 065 Lorlatinib 100mg";"6000 65 Lorlatinib";"6000-065 LORLATINIB TABLET FILMOMHULD 100MG 30ST";"99987562";"0006";"000230";"0007";"000009";"9991389";"";"100MG";"";"";"";"";"1012";"";"";"0058";"";"6000-065";"0002";"000245";"";"";
"0711";"9";1;"";"01-07-2018";"";"90053028";"";"20 0097 V/P TRANEXAMINEZU";"20 0097 V/P TRANEXAMINEZUUR";"20-0097 V/P TRANEXAMINEZUUR INJVLST 100MG/ML";"99987473";"0006";"000550";"0007";"000010";"9991382";"0038784";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"";"0058";"000006";"20-0097";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90055349";"";"19 0190  RM493 10MG/ML";"19 0190  RM493";"19-0190 RM-493 INJVLST SUBCUTAAN 10MG/ML FL 1ML";"99986914";"0006";"000079";"0007";"000021";"9991335";"";"10MG/ML";"";"";"";"";"1012";"";"";"0058";"";"19-0190";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90055683";"";"19-0292 RVT-1601";"19-0292 RVT-1601";"19-0292 RVT-1601 80 MG PER AMPUL INH AMP 2ST";"99986817";"0006";"000432";"0007";"000062";"9991329";"";"80";"";"";"";"";"1012";"";"";"0058";"";"19-0292";"0002";"000229";"0002";"000229";
"0711";"9";0;"";"01-07-2018";"";"90056035";"";"19 0582 PREDNISON";"19 0582 PREDNISON";"19-0582 PREDNISON TABLET 5MG";"99986736";"0006";"000230";"0007";"000009";"9991322";"0033148";"5MG";"000";"00000000";"092";"00000004";"1012";"";"00015199";"0058";"000004";"19-0582";"0002";"000245";"";"";
"0711";"9";0;"";"01-07-2018";"";"90056086";"";"19 0582 ABIRATERONACETAAT";"19 0582 ABIRATERONACETAAT";"19-0582 ABIRATERONACETAAT TABLET 250MG";"99986728";"0006";"000230";"0007";"000009";"9991321";"0240286";"250MG";"000";"00000000";"092";"00000004";"1012";"";"";"0058";"000004";"19-0582";"0002";"000245";"";"";
"0711";"9";0;"";"01-07-2018";"";"90056345";"";"19 229 Ustekinumab v/p";"19 229 Ustekinumab v/p";"19-0229 USTEKINUMAB 130MG = 26ML V/P I.V.";"99986639";"0006";"000541";"0007";"000005";"9991316";"0161005";"130 mg/placebo in 26ml";"000";"00000000";"092";"00000004";"1012";"";"";"0058";"";"19-0229";"0002";"000233";"";"";
"0711";"9";0;"";"01-07-2018";"";"90056426";"";"19 0229 Ustekinumab v/p";"19 0229 Ustekinumab v/p";"19-0229 USTEKINUMAB 90MG = 1ML V/P S.C.";"99986612";"0006";"000550";"0007";"000021";"9991315";"0161005";"90MG/ML v/p";"000";"00000000";"092";"00000004";"1012";"";"";"0058";"";"19-0229";"0002";"000233";"";"";
"0711";"9";0;"";"01-07-2018";"";"90056647";"";"15 167 RITUXIMAB";"15 167 RITUXIMAB";"15-167 RITUXIMAB INFOPL CONC 10MG/ML FL 50ML";"99986566";"0006";"000541";"0007";"000010";"9991311";"0085891";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"";"0058";"000006";"15-167";"0002";"000233";"";"";
"0711";"9";0;"";"01-07-2018";"";"90056698";"";"15 167 RITUXIMAB";"15 167 RITUXIMAB";"15-167 RITUXIMAB INFOPL CONC 10MG/ML FL 10ML";"99986558";"0006";"000541";"0007";"000010";"9991310";"0085891";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"";"0058";"000006";"15-167";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90062086";"";"19 0519 SEG101";"19 0519 SEG101";"19-0519 SEG101 V/P INF CONC 10MG/ML FL 10ML";"99985357";"0006";"000541";"0007";"000005";"9991206";"";"10MG/ML";"";"";"";"";"1012";"";"";"0058";"";"19-0519";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90088220";"";"6000 135 SOTORASIB 120MG";"6000 135 SOTORASIB";"6000-135 SOTORASIB (AMG510) TABLET 120MG 120ST";"99979373";"0006";"000230";"0007";"000009";"9990705";"";"120MG";"";"";"";"";"1012";"";"";"0058";"000004";"6000-135";"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2022";"";"00178195";LAVET8;LAVENDEL OLIE 80MG CAP;LAVENDEL OLIE;LAVENDEL OLIE CAPSULE 80MG;"00148342";"0006";"000300";"0007";"000009";"0306872";"0068363";"80MG";"000";"00000000";"092";"00000004";"1012";"";"00067520";"0058";"000004";Z;"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90054326";CARB;CARBOPROST TROM 250MG/ML;CARBOPROST TROMETHAMINE 250MCG/ML;CARBOPROST TROMETHAMINE 250MCG/ML;"99987171";"0006";"";"0007";"";"9991356";"";"250MCG";"";"";"";"";"1012";"";"";"0058";"";G02AD04;"0002";"000233";"";"";
"0711";"9";1;"";"01-07-2018";"";"90056744";BENDI1;BENDAMUSTINE 100MG INFPDR;BENDAMUSTINE;"15-167 BENDAMUSTINE INFPDR FLACON 100MG";"99986531";"0006";"000553";"0007";"000010";"9991309";"0236102";"100MG";"000";"00000000";"092";"00000004";"1012";"";"00058327";"0058";"000006";"69-218";"0002";"000245";"";"";
"0711";"9";0;"";"01-07-2018";"";"90056787";BENDI1;BENDAMUSTINE 100MG INFPDR;BENDAMUSTINE;"15-167 BENDAMUSTINE INFPDR FLACON 100MG";"99986523";"0006";"000553";"0007";"000010";"9991308";"0236102";"100MG";"000";"00000000";"092";"00000004";"1012";"";"00058327";"0058";"000006";"15-167";"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179019";TROMG3;TROMETAMOL 36,3MG/ML;TROMETAMOL;TROMETAMOL 36,3MG/ML;"00144274";"0006";"000980";"0007";"000001";"0309285";"0062545";"36,3MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00035963";"0058";"000011";Z;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179027";CALCI;CALCIUMGL/GLU 8,05/99MG/MLI;CALCIUMGLUCONAAT/GLUCOSE;CALCIUMGLU/GLU INF 8,05/99MG/ML(1-W)(0,018MMOL CA);"00149055";"0006";"000540";"0007";"000010";"0309333";"0291659";"8,05/99MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00066109";"0058";"000006";A12AA03;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179035";NATRI4;NATRIUMCHLORIDE 45MG/ML VER;NATRIUMCHLORIDE;NATRIUMCHLORIDE VERNEVELVLST 45MG/ML (4,5%);"00149063";"0006";"000530";"0007";"000062";"0309345";"0033028";"45MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00029378";"0058";"000002";R03BX;"0002";"000233";"";"";
"0711";"0";0;"";"01-02-2023";"";"00179043";PREGV2;PREGABALINE 20MG/ML DRANK;PREGABALINE;PREGABALINE DRANK 20MG/ML;"00149071";"0006";"000400";"0007";"000009";"0309367";"0159295";"20MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00054194";"0058";"000004";N02BF02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179051";MODAT2;MODAFINIL 200MG TABLET;MODAFINIL;MODAFINIL TABLET 200MG;"00149098";"0006";"000230";"0007";"000009";"0309369";"0115273";"200MG";"000";"00000000";"092";"00000004";"1012";"";"00051195";"0058";"000004";N06BA07;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179078";VENLT3;VENLAFAXINE 300MG TAB MGA;VENLAFAXINE;VENLAFAXINE TABLET MGA 300MG;"00149101";"0006";"000310";"0007";"000009";"0309373";"0064190";"300MG";"216";"00000031";"092";"00000004";"1012";"";"00045985";"0058";"000004";N06AX16;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179086";CALCI1;CALCIUMCHLORIDE 0,1MMOL/ML;CALCIUMCHLORIDE;CACL2 INFVLST 14,7MG/ML (H2O) (0,1MMOL CA);"00149128";"0006";"000540";"0007";"000010";"0309533";"0032799";"14,7MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00031720";"0058";"000006";B05XA07;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179108";CETOC;CETOMACROGOLCREME MET PARAF;CETOMACROGOLCREME MET PARAFFINE;CETOMACROGOLCREME MET PARAFFINE VLOEIBAAR;"00149144";"0006";"000060";"0007";"000053";"0309550";"0224837";"";"000";"00000000";"092";"00000004";"1012";"";"00057304";"0058";"000001";D02AX;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00179116";MORFC3;MORFINE 3MG/G GEL;MORFINE;MORFINE GEL 3MG/G (HCL);"00149152";"0006";"000167";"0007";"000053";"0309564";"0061070";"3MG/G";"000";"00000000";"092";"00000004";"1012";"";"00063339";"0058";"000001";N02AA01;"0002";"000215";"";"";
"0711";"9";0;"";"";"";"90057007";"";"19 326 CFZ533";"19 326 CFZ533";"19-0326 CFZ533 INJVLST 150MG/ML FL 1ML 2ST";"99986477";"0006";"000083";"0007";"000030";"9991303";"";"150MG/ML";"";"";"";"";"1012";"";"";"0058";"";"19-0326";"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90060067";"";"19 0654 SAVOLITINIB 100MG";"19 0654 SAVOLITINIB";"19-0654 SAVOLITINIB TABLET 100MG 24ST";"99985780";"0006";"000230";"0007";"000009";"9991244";"";"100MG";"";"";"";"";"1012";"";"";"0058";"";"19-0654";"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90060105";"";"19 0654 SAVOLITINIB 200MG";"19 0654 SAVOLITINIB";"19-0654 SAVOLITINIB TABLET 200MG 24ST";"99985772";"0006";"000230";"0007";"000009";"9991243";"";"200MG";"";"";"";"";"1012";"";"";"0058";"";"19-0654";"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90060156";"";"19 0654 NECITUMUMAB";"19 0654 NECITUMUMAB";"19-0654 NECITUMUMAB INFOPL CONC 16MG/ML FL 50ML";"99985764";"0006";"000541";"0007";"000005";"9991242";"";"16MG/ML";"";"";"";"";"1012";"";"";"0058";"";"19-0654";"0002";"000233";"";"";
"0711";"1";1;"";"01-04-2021";"";"00178209";RISPT;RISPERIDON TABLET AFBOUW;RISPERIDON;RISPERIDON TABLET AFBOUW;"00106763";"0006";"000230";"0007";"000009";"0306896";"0064138";"";"000";"00000000";"092";"00000004";"1012";"000002";"00045799";"0058";"000004";N05AX08;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00178608";LEVOT6;LEVOMEPROMAZINE 6,25MG TABL;LEVOMEPROMAZINE;LEVOMEPROMAZINE TAB   6,25MG (ALS WATERSTOFMALEAAT;"00148717";"0006";"000230";"0007";"000009";"0308157";"0059980";"6,25MG";"024";"00000008";"092";"00000004";"1012";"";"00008206";"0058";"000004";N05AA02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00178616";SERTT1;SERTRALINE 12,5MG TABLET;SERTRALINE;SERTRALINE TABLET  12,5MG;"00148725";"0006";"000230";"0007";"000009";"0308158";"0064166";"12,5MG";"216";"00000012";"092";"00000004";"1012";"";"00045888";"0058";"000004";N06AB06;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00178624";AMIOT5;AMIODARON 50MG TABLET;AMIODARON;AMIODARON TABLET  50MG;"00148733";"0006";"000230";"0007";"000009";"0308159";"0059850";"50MG";"000";"00000000";"092";"00000004";"1012";"";"00005568";"0058";"000004";C01BD01;"0002";"000245";"";"";
"0711";"0";0;"";"01-02-2022";"";"00178632";DURVI1;DURVALUMAB INFUUS;DURVALUMAB;DURVALUMAB INFUUS;"00148741";"0006";"000081";"0007";"000010";"0308226";"0303419";"1MG/MG";"000";"00000000";"092";"00000004";"1012";"";"00067172";"0058";"000006";L01FF03;"0002";"000229";"";"";
"0711";"0";0;"";"01-08-2020";"";"00178640";DICLC2;DICLOFENAC 23,2MG/G GEL;DICLOFENAC;DICLOFENAC GEL 23,2MG/G;"00148768";"0006";"000167";"0007";"000053";"0308426";"0048113";"23,2MG/G";"000";"00000000";"092";"00000004";"1012";"";"00056006";"0058";"000001";M02AA15;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00178659";DORAT1;DORAVIRINE 100MG TABLET;DORAVIRINE;DORAVIRINE TABLET 100MG;"00148776";"0006";"000230";"0007";"000009";"0308440";"0308441";"100MG";"000";"00000000";"092";"00000004";"1012";"";"00067644";"0058";"000004";J05AG06;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00178667";DORAT;DORA/LAMI/TENOF 100/300/245;DORAVIRINE/LAMIVUDINE/TENOFOVIRDISOPROX;DORAVIRIN/LAMIVUDIN/TENOFOVIRDISO T 100/300/245MG;"00148784";"0006";"000230";"0007";"000009";"0308447";"0308448";"100/300/245MG";"000";"00000000";"092";"00000004";"1012";"";"00067652";"0058";"000004";J05AR24;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00178675";DOLUT;DOLUTE/LAMIVU 50/300MG TAB;DOLUTEGRAVIR/LAMIVUDINE;DOLUTEGRAVIR/LAMIVUDINE TABLET 50/300MG;"00148792";"0006";"000230";"0007";"000009";"0308449";"0308450";"50/300MG";"000";"00000000";"092";"00000004";"1012";"";"00067660";"0058";"000004";J05AR25;"0002";"000245";"";"";
"0711";"1";1;"";"01-01-2023";"";"00178683";LIDOC;LIDO/TETRACA/TETRACA HCL CR;LIDOCAINE/TETRACAINE/TETRACAINE;LIDOCAI/TETRACAI/TETRACAI HCL CR 230/35/35MG/G;"00148806";"0006";"000060";"0007";"000053";"0308494";"0294260";"230/35/35MG/G";"000";"00000000";"092";"00000004";"1012";"";"00056197";"0058";"000001";N01BB20;"0002";"000215";"";"";
"0711";"0";0;"";"01-02-2022";"";"00178691";CEMII5;CEMIPLIMAB 50MG/ML INF CONC;CEMIPLIMAB;CEMIPLIMAB INFOPL CONC 50MG/ML;"00148814";"0006";"000541";"0007";"000010";"0308636";"0308637";"50MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00067679";"0058";"000006";L01FF06;"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90092155";"";"6000 136 CRIZANLIZUMAB";"6000 136 CRIZANLIZUMAB";"6000-136 CRIZANLIZUMAB INF CONC 10MG/ML FL 10ML";"99978431";"0006";"000541";"0007";"000005";"9990627";"";"10MG/ML";"";"";"";"";"1012";"";"";"0058";"";"6000-136";"0002";"000233";"";"";
"0711";"1";1;"";"01-02-2023";"";"00014117";DANTV5;DANTROLEEN 5MG/ML SUSPENSIE;DANTROLEEN;DANTROLEEN SUSP ORAAL 5MG/ML;"00013714";"0006";"000480";"0007";"000009";"0060397";"0060188";"5MG/ML";"060";"00000023";"092";"00000004";"1012";"";"00009709";"0058";"000004";M03CA01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00161586";TRICV2;TRICHLOORAZIJNZUUR 200MG/G;TRICHLOORAZIJNZUUR;TRICHLOORAZIJNZUUR OPL CUTAAN 200MG/G;"00134422";"0006";"000024";"0007";"000053";"0277084";"0060886";"200MG/G";"000";"00000000";"092";"00000004";"1012";"";"00060119";"0058";"000001";D11AF;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2022";"";"00167541";CLONV5;CLONIDINE 0,05MG/ML DRANK;CLONIDINE;CLONIDINE DRANK 0,05MG/ML;"00139408";"0006";"000400";"0007";"000009";"0285125";"0059835";"0,05MG/ML";"060";"00000023";"092";"00000004";"1012";"";"00008559";"0058";"000004";C02AC01;"0002";"000233";"0002";"000252";
"0711";"0";0;"";"01-08-2020";"";"00167576";TETRI2;TETRACYCLINE 25MG/ML INJVLS;TETRACYCLINE;TETRACYCLINE INJVLST 25MG/ML;"00046027";"0006";"000550";"0007";"000010";"0285128";"0029652";"25MG/ML";"096";"00000002";"015";"00000003";"1012";"";"00029998";"0058";"000006";J01AA07;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169781";KALII1;KALIUMCHLORIDE 100MG/ML INF;KALIUMCHLORIDE;KALIUMCHLORIDE INFVLST 100MG/ML (1,34MMOL/ML);"00041467";"0006";"000540";"0007";"000010";"0288983";"0032961";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00025879";"0058";"000006";B05BB01;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169803";COCAP1;COCAINE 100MG POEDER LOKAAL;COCAINE;COCAINE POEDER LOKAAL 100MG;"00141216";"0006";"000991";"0007";"000075";"0288987";"0060965";"100MG";"000";"00000000";"092";"00000004";"1012";"";"00061417";"0058";"000001";N01BC01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169862";GLUCI;GLUC/NACL 83/1,5MG/ML INF;GLUCOSE/NATRIUMCHLORIDE;GLUCOSE/NACL INFVLST  83/1,5MG/ML;"00141259";"0006";"000540";"0007";"000010";"0289019";"0062438";"91,5/1,5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00012041";"0058";"000006";B05BB02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169870";LOPET;LOPERAMID/DIMETI 2/125MG TB;LOPERAMIDE/DIMETICON;LOPERAMIDE/DIMETICON TABLET 2/125MG;"00141267";"0006";"000230";"0007";"000009";"0289188";"0289189";"2/125MG";"036";"00000006";"092";"00000004";"1012";"";"00065560";"0058";"000004";A07DA53;"0002";"000245";"";"";
"0711";"0";0;"";"01-02-2023";"";"00169889";TALII1;TALIMOGEEN LAHERPAREP INJ;TALIMOGEEN LAHERPAREPVEC;TALIMOGEEN LAHERPAREPVEC INJECTIE;"00141275";"0006";"000082";"0007";"000010";"0289193";"0275991";"1MU/MU";"000";"00000000";"092";"00000004";"1012";"";"00063576";"0058";"000006";L01XL02;"0002";"000353";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169897";CANNX1;CANNA BLOEM BEDRO 100MG THE;CANNABIS;CANNABIS BLOEM BEDROCAN KRUIDENTHEE 100MG;"00141283";"0006";"000491";"0007";"000009";"0289204";"0078394";"100MG";"000";"00000000";"092";"00000004";"1012";"";"00065579";"0058";"000004";N02BG10;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169900";KETAC1;KETAMINE 100MG/G CREME;KETAMINE;KETAMINE CREME 100MG/G;"00141291";"0006";"000060";"0007";"000053";"0289223";"0060034";"100MG/G";"000";"00000000";"092";"00000004";"1012";"";"00065587";"0058";"000001";N01AX03;"0002";"000215";"";"";
"0711";"1";1;"";"01-02-2023";"";"00169935";CALCV1;CALCIUMGLUCONAAT 100MG/ML D;CALCIUMGLUCONAAT;CALCIUMGLUCONAAT DRANK 100MG/ML (9MG/ML CA);"00027065";"0006";"000400";"0007";"000009";"0289388";"0032800";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00014761";"0058";"000004";A12AA03;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169943";TRIMV1;TRIMETHOPRIM 10MG/ML DRANK;TRIMETHOPRIM;TRIMETHOPRIM DRANK 10MG/ML;"00037117";"0006";"000400";"0007";"000009";"0289391";"0027955";"10MG/ML";"060";"00000023";"015";"00000003";"1012";"";"00024694";"0058";"000004";J01EA01;"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90007824";FENOC1;FENOXYBENZAMINE CAPSULE 10;FENOXYBENZAMINE;FENOXYBENZAMINE CAPSULE 10 MG;"99998343";"0006";"000300";"0007";"000009";"9992317";"0073214";"10";"";"";"";"";"1012";"";"";"0058";"000004";C04AX02;"0002";"000229";"";"";
"0711";"1";1;"";"01-12-2019";"";"00044350";TAURG;TAURINE;TAURINE;TAURINE;"00041416";"0006";"000980";"0007";"000001";"0028565";"0028565";"";"000";"00000000";"092";"00000004";"1012";"";"00027391";"0058";"000011";Z;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00173754";CLOBG;CLOBAZAM;CLOBAZAM;CLOBAZAM;"00144541";"0006";"000980";"0007";"000001";"0061518";"0061518";"";"000";"00000000";"031";"00000002";"1012";"";"00066567";"0058";"000011";N05BA09;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169951";BISOT;BISOPRO/PERINDO 5/5MG TAB;BISOPROLOL/PERINDOPRIL;BISOPROLOL/PERINDOPRIL-ARGININE TABLET  5/ 5MG;"00141321";"0006";"000230";"0007";"000009";"0289403";"0289404";"5/5MG";"000";"00000000";"092";"00000004";"1012";"";"00065609";"0058";"000004";C09BX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169978";BISOT;BISOPRO/PERINDO  5/10MG TAB;BISOPROLOL/PERINDOPRIL;BISOPROLOL/PERINDOPRIL-ARGININE TABLET  5/10MG;"00141348";"0006";"000230";"0007";"000009";"0289405";"0289404";"5/10MG";"000";"00000000";"092";"00000004";"1012";"";"00065609";"0058";"000004";C09BX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169986";BISOT;BISOPRO/PERINDO 10/5MG TAB;BISOPROLOL/PERINDOPRIL;BISOPROLOL/PERINDOPRIL-ARGININE TABLET 10/ 5MG;"00141356";"0006";"000230";"0007";"000009";"0289406";"0289404";"10/5MG";"000";"00000000";"092";"00000004";"1012";"";"00065609";"0058";"000004";C09BX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00169994";BISOT;BISOPRO/PERINDO 10/10MG TAB;BISOPROLOL/PERINDOPRIL;BISOPROLOL/PERINDOPRIL-ARGININE TABLET 10/10MG;"00141364";"0006";"000230";"0007";"000009";"0289407";"0289404";"10/10MG";"000";"00000000";"092";"00000004";"1012";"";"00065609";"0058";"000004";C09BX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00170003";COLEV1;COLECALCIFEROL 1000000IE/G;COLECALCIFEROL;COLECALCIFEROL 1.000.000IE/G;"00141372";"0006";"000980";"0007";"000001";"0289472";"0032639";"1.000.000IE/G";"000";"00000000";"092";"00000004";"1012";"";"00022365";"0058";"000011";A11CC05;"0002";"000215";"";"";
"0711";"1";1;"";"01-02-2023";"";"00170011";DIMEI5;DIMETHYLSULFOXIDE 500MG/ML;DIMETHYLSULFOXIDE;DIMETHYLSULFOXIDE BLAASSPOELING 500MG/ML;"00095699";"0006";"000440";"0007";"000130";"0289473";"0060998";"500MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00045357";"0058";"000001";G04BX13;"0002";"000233";"";"";
"0711";"1";1;"";"01-02-2023";"";"00170038";ZILVV2;ZILVERNITRAAT 200MG/ML OPL;ZILVERNITRAAT;ZILVERNITRAAT OPL CUTAAN 200MG/ML;"00141380";"0006";"000024";"0007";"000053";"0289480";"0032684";"200MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00014575";"0058";"000001";D11AF;"0002";"000233";"";"";
"0711";"0";0;"";"01-02-2022";"";"00170046";DINUI4;DINUTUXIMAB BETA 4,5MG/ML I;DINUTUXIMAB BETA;DINUTUXIMAB BETA INFOPL CONC 4,5MG/ML;"00141399";"0006";"000541";"0007";"000010";"0289506";"0289507";"4,5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00065617";"0058";"000006";L01FX06;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00170054";DICLC1;DICLOFENAC 10MG/G GEL;DICLOFENAC;DICLOFENAC GEL 10MG/G;"00141402";"0006";"000167";"0007";"000053";"0289509";"0048113";"10MG/G";"000";"00000000";"092";"00000004";"1012";"";"00056006";"0058";"000001";M02AA15;"0002";"000215";"";"";
"0711";"1";1;"";"01-02-2023";"";"00170070";HYDRV1;HYDROCORTISON 1MG/ML DRANK;HYDROCORTISON;HYDROCORTISON DRANK 1MG/ML (DINATRIUMFOSFAAT);"00141410";"0006";"000400";"0007";"000009";"0289522";"0032864";"1MG/ML";"060";"00000023";"092";"00000004";"1012";"";"00014966";"0058";"000004";H02AB09;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00170089";METOV1;METOPROLOL 10MG/ML SUSP ORA;METOPROLOL;METOPROLOL SUSP ORAAL 10MG/ML;"00141429";"0006";"000480";"0007";"000009";"0289545";"0060180";"10MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00009636";"0058";"000004";C07AB02;"0002";"000233";"";"";
"0711";"1";1;"";"01-12-2020";"";"00170097";NEOI;NEO MIX INFUSIE EMULSIE;NEO MIX;NEO MIX INFUSIE EMULSIE;"00141437";"0006";"000032";"0007";"000010";"0289546";"0289547";"";"000";"00000000";"092";"00000004";"1012";"";"00065625";"0058";"000006";B05BA10;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00170100";CANNV1;CANNABIDIOL 100MG/ML DR SUB;CANNABIDIOL;CANNABIDIOL DRUPPELS SUBLIN 100MG/ML;"00131725";"0006";"000996";"0007";"000121";"0289550";"0271492";"100MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00062758";"0058";"000004";N02BG10;"0002";"000233";"";"";
"0711";"9";0;"";"";"";"90011090";"";"18 061 TG02-50 50 mg";"18 061 TG02-50";"18-061 TG02-50 50 mg caps 8 st";"99997800";"0006";"000300";"0007";"000009";"9992274";"";"50MG";"";"";"";"";"1012";"";"";"0058";"";"18-061";"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90011139";"";"18 061 TG02-150 150 mg";"18 061 TG02-150";"18-061 TG02-150 150 mg caps 4 st";"99997797";"0006";"000300";"0007";"000009";"9992273";"";"150MG";"";"";"";"";"1012";"";"";"0058";"";"18-061";"0002";"000245";"";"";
