Backup ID,Bestandnummer,Bruto formule,CAS-nummer,Code opiumwet,Code rijvaardigheid,Code stamnaam toegestaan,Code vergift,Code werkzaam bestanddeel/hulp,Databroncode,Generieke naam,Generiekenaamcode,Informatorium stof code,IsStamnaam,Molecuulgewicht,Molecuulgewicht indicator,Molecuulgewicht samenstelling,Mutatiecode,Soortelijk gewicht,Stamnaamcode,Volledige generieke naam code,Voorkeurseenheid memocode
,0750,,000000000,,1,,,W,,CYPROHEPTADINE HYDROCHLORIDE (ALS 1.5-WATER),002380,000197,FALSE,323.86,,323.86,0,0.00,039187,050938,MG
,0750,C23H27NO.C6H8O7,002169757,,,,,W,,DEPTROPINE DIWATERSTOFCITRAAT,002399,000198,FALSE,525.60,,525.60,0,0.00,039330,002399,MG
,0750,C19H23NO.HCl,000132183,,1,,,W,,DIFENYLPYRALINE HYDROCHLORIDE,002402,000000,FALSE,317.90,,317.90,0,0.00,039713,002402,MG
,0750,C20H24N2.C4H4O4,003614695,,1,,,W,,DIMETINDEEN WATERSTOFMALEAAT,002410,000200,FALSE,408.50,,408.50,0,0.00,039918,002410,MG
,0750,(C19H20N2)2.C10H8O6S2,006153339,,1,,,W,,MEBHYDROLINE NAPADISILAAT,002429,000202,FALSE,841.10,,420.60,0,0.00,043311,002429,MG
,0750,C19H21NS.C4H6O5,005189117,,1,,,W,,PIZOTIFEEN WATERSTOFMALAAT,002437,001507,FALSE,429.50,,429.50,0,0.00,046809,002437,MG
,0750,C10H16N6S,051481619,,,S,,W,,CIMETIDINE,002445,001688,TRUE,252.30,,252.30,0,0.00,002445,002445,MG
,0750,C23H14Na2O11,015826376,,,,,B,,CROMOGLICAAT DINATRIUM,002453,001268,FALSE,512.30,,512.30,0,0.00,039004,002453,MG
,0750,C35H42N2O9,024815245,,,S,,W,,RESCINNAMINE,002461,000000,TRUE,634.70,,634.70,0,0.00,002461,002461,MG
,0750,,000000000,,1,S,,W,,RAUWOLFIA SERPENTINA PREPARAAT,002488,000000,TRUE,0.00,,0.00,0,0.00,002488,002488,XX
,0750,C33H40N2O9,000050555,,1,S,,W,,RESERPINE,002518,000000,TRUE,608.70,,608.70,0,0.00,002518,002518,MG
,0750,*C8H10N6.CH4SO3*,000000000,,,,,W,,DIHYDRALAZINE MESILAAT,002526,000214,FALSE,286.30,,286.30,0,0.00,039756,002526,MG
,0750,C8H10N6.H2SO4,007327879,,,,,W,,DIHYDRALAZINE SULFAAT,002534,000214,FALSE,288.30,,288.30,0,0.00,039756,002534,MG
,0750,C8H8N4.HCl,000304201,,,,,W,,HYDRALAZINE HYDROCHLORIDE,002542,000215,FALSE,196.60,,196.60,0,0.00,041645,002542,MG
,0750,C15H23NO2.HCl,013707885,,,,,W,,ALPRENOLOL HYDROCHLORIDE,002550,000000,FALSE,285.81,,285.81,0,0.00,036447,002550,MG
,0750,C14H22N2O3,029122687,,,S,,W,,ATENOLOL,002569,001646,TRUE,266.30,,266.30,0,0.00,002569,002569,MG
,0750,(C15H25NO3)2.C4H6O6,056392177,,,,,W,,METOPROLOL TARTRAAT,002577,001663,FALSE,684.80,,342.40,0,0.00,044458,002577,MG
,0750,C15H23NO3.HCl,006452739,,,,,W,,OXPRENOLOL HYDROCHLORIDE,002585,001209,FALSE,301.80,,301.80,0,0.00,045594,002585,MG
,0750,C14H20N2O2,013523869,,,S,,W,,PINDOLOL,002593,001504,TRUE,248.30,,248.30,0,0.00,002593,002593,MG
,0750,C16H21NO2.HCl,000318989,,,,,W,,PROPRANOLOL HYDROCHLORIDE,002607,001210,FALSE,295.81,,295.81,0,0.00,047368,002607,MG
,0750,C12H20N2O3S.HCl,000959240,,,,,W,,SOTALOL HYDROCHLORIDE,002615,001601,FALSE,308.80,,308.80,0,0.00,048208,002615,MG
,0750,C13H24N4O3S.C4H4O4,026921175,,,,,W,,TIMOLOL MALEAAT,002623,001642,FALSE,432.50,,432.50,0,0.00,048941,002623,MG
,0750,(C10H15N3)2.H2SO4,000114852,,,,,W,,BETANIDINE SULFAAT,002631,000000,FALSE,452.60,,226.30,0,0.00,037370,002631,MG
,0750,C10H22N4.H2SO4,000645432,,1,,,W,,GUANETHIDINE MONOSULFAAT,002658,000000,FALSE,296.40,,296.40,0,0.00,041513,002658,MG
,0750,(C10H13N3O2)2.H2SO4,005714045,,1,,,W,,GUANOXAN SULFAAT,002666,000000,FALSE,512.50,,256.30,0,0.00,041556,002666,MG
,0750,C27H38N2O4.HCl,000152114,,,,,W,,VERAPAMIL HYDROCHLORIDE,002674,001290,FALSE,491.10,,491.10,0,0.00,049662,002674,MG
,0750,C22H25N2OS.C10H15O4S,000068917,,,,,W,,TRIMETAFAN CAMSILAAT,002704,000000,FALSE,596.80,,596.80,0,0.00,049360,002704,MG
,0750,C9H9Cl2N3.HCl,004205918,,1,,,W,,CLONIDINE HYDROCHLORIDE,002712,000208,FALSE,266.60,,266.60,0,0.00,038857,002712,MG
,0750,Na2Fe(CN)5NO.2H2O,013755389,,,,,W,,NITROPRUSSIDE DINATRIUM-2-WATER,002720,000221,FALSE,298.00,,298.00,0,0.00,045195,002720,MG
,0750,C19H21N5O4.HCl,019237844,,,,,W,,PRAZOSINE HYDROCHLORIDE,002739,001668,FALSE,419.90,,419.90,0,0.00,047074,002739,MG
,0750,C12H10Mg3O14,003344181,,,S,,B,,MAGNESIUMCITRAAT,002755,001493,TRUE,451.10,,451.10,0,0.00,002755,002755,MG
,0750,NaH2PO4.H2O,010049215,,,,,B,,NATRIUMDIWATERSTOFFOSFAAT 1-WATER,002763,000652,FALSE,137.90,,137.90,0,0.00,044814,002763,MG
,0750,NaH2PO4.2H2O,013472350,,,,,B,,NATRIUMDIWATERSTOFFOSFAAT 2-WATER,002771,000652,FALSE,156.00,,156.00,0,0.00,044814,002771,MG
,0750,Na2HPO4.2H2O,010028247,,,,,B,,DINATRIUMWATERSTOFFOSFAAT 2-WATER,002801,000225,FALSE,177.90,,177.90,0,0.00,044822,002801,MG
,0750,Na2HPO4.7H2O,007782856,,,,,B,,DINATRIUMWATERSTOFFOSFAAT 7-WATER,002828,000225,FALSE,268.00,,268.00,0,0.00,044822,002828,MG
,0750,Na2HPO4.12H2O,010039324,,,,,B,,DINATRIUMWATERSTOFFOSFAAT 12-WATER,002836,000225,FALSE,358.10,,358.10,0,0.00,044822,002836,MG
,0750,,000000000,,,S,,W,,ORTHOSIFON,002844,000227,TRUE,0.00,,0.00,0,0.00,002844,002844,XX
,0750,mengsel,000000000,,,,,W,,ACRIFLAVINE DICHLORIDE,002852,000228,FALSE,0.00,1,1.00,0,0.00,036285,002852,MG
,0750,C6H5.CH2.CH2OH,000060128,,,S,,B,,FENETHYLALCOHOL,002860,000233,TRUE,122.20,,122.20,0,0.00,002860,002860,MG
,0750,C8H10O2,000122996,,,S,,B,,FENOXYETHANOL,002879,000234,TRUE,138.20,,138.20,0,0.00,002879,002879,MG
,0750,(CH3)2CHOH,000067630,,,S,,B,,ISOPROPANOL,002887,000235,TRUE,60.10,,60.10,0,0.79,002887,002887,MG
,0750,CH2O,000050000,,,S,,B,,FORMALDEHYDE,002895,000236,TRUE,30.30,,30.30,0,0.00,002895,002895,MG
,0750,C5H8O2,000111308,,,S,,B,,GLUTARAL,002909,000237,TRUE,100.10,,100.10,0,0.00,002909,002909,MG
,0750,(CH2O)n,030525894,,,S,,W,,PARAFORMALDEHYDE,002917,000238,TRUE,0.00,,0.00,0,0.00,002917,002917,MG
,0750,NaClO,007681529,,,S,,B,,NATRIUMHYPOCHLORIET,002933,000243,TRUE,74.44,,74.44,0,0.00,002933,002933,MG
,0750,C20H34O3S.HOCl,008031149,,,S,,W,,OXYCHLOROSEEN,002941,000244,TRUE,407.00,,407.00,0,0.00,002941,002941,MG
,0750,*C20H34O3SOClNa2*,052906840,,,,,W,,OXYCHLOROSEEN NATRIUM,002968,000244,FALSE,451.00,,451.00,0,0.00,002941,002968,MG
,0750,C20H26N4O2.2C2H6O4S,000659405,,,,,W,,HEXAMIDINE DI-ISETIONAAT,002984,000000,FALSE,606.70,,606.70,0,0.00,041629,002984,MG
,0750,C13H12O,000101531,,,S,,W,,BENZYLFENOL,002992,000249,TRUE,184.23,,184.23,0,0.00,002992,002992,MG
,0750,C7H7ClO,000059507,,,S,,B,,CHLOORCRESOL,003026,000252,TRUE,142.60,,142.60,0,0.00,003026,003026,MG
,0750,C8H9ClO,000088040,,,S,,B,,CHLOORXYLENOL,003034,000253,TRUE,156.60,,156.60,0,0.00,003034,003034,MG
,0750,C12H9NaO.4H2O,006152336,,,,,B,,FENYLFENOL NATRIUM-4-WATER,003077,000000,FALSE,264.30,,264.30,0,0.00,018694,003077,MG
,0750,C13H6Cl6O2,000070304,,,S,,B,,HEXACHLOROFEEN,003085,001466,TRUE,406.90,,406.90,0,0.00,003085,003085,MG
,0750,C8H8O3,000099763,,,S,,B,,METHYLPARAHYDROXYBENZOAAT,003093,002123,TRUE,152.10,,152.10,0,0.00,003093,003093,MG
,0750,C11H14O3,000094268,,,S,,B,,BUTYLPARAHYDROXYBENZOAAT,003107,002859,TRUE,194.20,,194.20,0,0.00,003107,003107,MG
,0750,C14H12O3,000094188,,,S,,B,,BENZYLPARAHYDROXYBENZOAAT,003115,002860,TRUE,228.20,,228.20,0,0.00,003115,003115,MG
,0750,C9H10O3,000120478,,,S,,B,,ETHYLPARAHYDROXYBENZOAAT,003123,002122,TRUE,166.17,,166.17,0,0.00,003123,003123,MG
,0750,C10H12O3,000094133,,,S,,B,,PROPYLPARAHYDROXYBENZOAAT,003131,002124,TRUE,180.20,,180.20,0,0.00,003131,003131,MG
,0750,C12H7Cl3O2,003380345,,,S,,W,,TRICLOSAN,003158,001591,TRUE,289.50,,289.50,0,0.00,003158,003158,MG
,0750,I,007553562,,,S,,B,,JODIUM,003174,000260,TRUE,126.90,,126.90,0,0.00,003174,003174,MG
,0750,KI,007681110,,,S,,B,,KALIUMJODIDE,003182,000766,TRUE,166.00,,166.00,0,0.00,003182,003182,MG
,0750,NaI,007681825,,,S,,B,,NATRIUMJODIDE,003190,000491,TRUE,149.90,,149.90,0,0.00,003190,003190,MG
,0750,(C6H9NO)n.xI,025655418,,,S,,W,,POVIDONJODIUM,003204,000262,TRUE,1269.00,1,1269.00,0,0.00,003204,003204,MG
,0750,C6H5CH2N(CH3)2RCl,008001545,,,,,B,,BENZALKONIUM CHLORIDE,003212,000263,FALSE,0.00,,0.00,0,0.00,037222,003212,MG
,0750,C17H38BrN,008044711,,,S,,B,,CETRIMIDE,003220,000265,TRUE,336.40,,336.40,0,0.00,003220,003220,MG
,0750,C30H40Cl2N4,000522510,,,,,B,,DEQUALINIUM DICHLORIDE,003239,000267,FALSE,527.60,,527.60,0,0.00,039349,003239,MG
,0750,C6H5HgOB(OH)2.C6H5HgOH,008017887,,,S,,B,,FENYLKWIK(II)BORAAT,003255,001917,TRUE,633.20,,633.20,0,0.00,003255,003255,MG
,0750,C6H5HgOH.C6H5HgNO3,008003052,,,S,,B,,FENYLKWIK(II)NITRAAT,003263,001918,TRUE,634.40,,317.20,0,0.00,003263,003263,MG
,0750,C8H8HgO2,000062384,,,S,,B,,FENYLKWIK(II)ACETAAT,003271,000000,TRUE,336.70,,336.70,0,0.00,003271,003271,MG
,0750,HgCl2,007487947,,,S,,W,,KWIK(II)CHLORIDE,003298,000000,TRUE,271.50,,271.50,0,0.00,003298,003298,MG
,0750,HgO + Hg(CN)2,001335315,,,S,,W,,KWIK(II)OXYCYANIDE,003301,000000,TRUE,0.00,,0.00,0,0.00,003301,003301,MG
,0750,C20H8Br2HgNa2O6,000129168,,,S,,W,,MERBROMINE,003328,000273,TRUE,750.70,,750.70,0,0.00,003328,003328,MG
,0750,C14H10O4,000094360,,,S,,B,,BENZOYLPEROXIDE,003344,001593,TRUE,242.20,,242.20,0,0.00,003344,003344,MG
,0750,KMnO4,007722647,,,S,,W,,KALIUMPERMANGANAAT,003352,000275,TRUE,158.00,,158.00,0,0.00,003352,003352,MG
,0750,NaBO3.4H2O = NaBO2.H2O2.3H2O,010042941,,,,,B,,NATRIUMPERBORAAT 4-WATER,003360,001392,FALSE,153.90,,153.90,0,0.00,044911,003360,MG
,0750,H2O2,007722841,,,S,,B,,WATERSTOFPEROXIDE,003379,000276,TRUE,34.02,,34.02,0,0.00,003379,003379,MG
,0750,"ZnO2, ZnO en Zn(OH)2",001314223,,,S,,W,,ZINKPEROXIDE,003387,000277,TRUE,0.00,,0.00,0,0.00,003387,003387,MG
,0750,,000000000,,,S,,W,,ZILVERNUCLEINE,003395,001393,TRUE,0.00,,0.00,0,0.00,003395,003395,MG
,0750,AgNO3,007761888,,,S,,W,,ZILVERNITRAAT,003433,000281,TRUE,169.90,,169.90,0,0.00,003433,003433,MG
,0750,C8H11N7S.H2O,006011127,,,,,W,,AMBAZON 1-WATER,003441,000282,FALSE,255.30,,255.30,0,0.00,036498,003441,MG
,0750,C2H4O2,000064197,,,S,,B,,AZIJNZUUR,003468,001519,TRUE,60.05,,60.05,0,1.04,003468,003468,MG
,0750,C6H5CO2H,000065850,,,S,,B,,BENZOEZUUR,003476,000283,TRUE,122.10,,122.10,0,0.00,003476,003476,MG
,0750,C22H30Cl2N10.2HCl,003697425,,,,,B,,CHLOORHEXIDINE DIHYDROCHLORIDE,003484,000284,FALSE,578.40,,578.40,0,0.00,038474,003484,MG
,0750,C22H30Cl2N10.2C6H12O7,018472510,,,,,B,,CHLOORHEXIDINE DIGLUCONAAT,003492,000284,FALSE,897.80,,897.80,0,0.00,038474,003492,MG
,0750,C18H39N3O2,006843976,,,S,,B,,DODICINE,003506,000000,TRUE,329.53,,329.53,0,0.00,003506,003506,MG
,0750,C2H4O,000075218,,,S,,B,,ETHYLEENOXIDE,003514,000286,TRUE,44.05,,44.05,0,0.00,003514,003514,XX
,0750,C21H45N3,000141946,,,S,,W,,HEXETIDINE,003522,000287,TRUE,339.60,,339.60,0,0.00,003522,003522,MG
,0750,Na2CO3.10H2O,006132021,,,,,B,,NATRIUMCARBONAAT 10-WATER,003530,000000,FALSE,286.10,,286.10,0,0.00,018953,003530,MG
,0750,C6H6N4O4,000059870,,,S,,W,,NITROFURAL,003549,000000,TRUE,198.10,,198.10,0,0.00,003549,003549,MG
,0750,C33H60O10,026027383,,,S,,B,,NONOXINOL 9,003557,000000,TRUE,616.80,,616.80,0,0.00,003557,003557,MG
,0750,(C9H7NO)2.H2SO4,000134316,,,,,B,,OXYCHINOLINE SULFAAT,003565,000290,FALSE,388.40,,194.20,0,0.00,045616,003565,MG
,0750,C6H8O2,000110441,,,S,,B,,SORBINEZUUR,003603,000292,TRUE,112.10,,112.10,0,0.00,003603,003603,MG
,0750,C6H12N2S4,000137268,,,S,,W,,THIRAM,003611,000293,TRUE,240.40,,240.40,0,0.00,003611,003611,MG
,0750,C13H9Cl3N2O,000101202,,,S,,W,,TRICLOCARBAN,003638,001556,TRUE,315.60,,315.60,0,0.00,003638,003638,MG
,0750,C5H6N2OS,000056042,,,S,,W,,METHYLTHIOURACIL,003646,000000,TRUE,142.20,,142.20,0,0.00,003646,003646,MG
,0750,C7H10N2OS,000051525,,,S,,W,,PROPYLTHIOURACIL,003654,000296,TRUE,170.20,,170.20,0,0.00,003654,003654,MG
,0750,C7H10N2O2S,022232548,,,S,,W,,CARBIMAZOL,003662,000297,TRUE,186.20,,186.20,0,0.00,003662,003662,MG
,0750,C4H6N2S,000060560,,,S,,W,,THIAMAZOL,003670,000298,TRUE,114.20,,114.20,0,0.00,003670,003670,MG
,0750,KClO4,007778747,,,S,,W,,KALIUMPERCHLORAAT,003689,005275,TRUE,138.50,,138.50,0,0.00,003689,003689,MG
,0750,,000000000,,,S,,W,,"KALVERBLOED EXTRACT, EIWITVRIJ",003697,000000,TRUE,0.00,,0.00,0,0.00,003697,003697,MG
,0750,CH2O2,000064186,,,S,,B,,MIEREZUUR,003719,000000,TRUE,46.02,,46.02,0,0.00,003719,003719,MG
,0750,,009002602,,,S,,W,,CORTICOTROPINE,003743,000000,TRUE,0.00,,1.00,0,0.00,003743,003743,IE
,0750,C136H210N40O31S,016960160,,,S,,W,,TETRACOSACTIDE,003751,001863,TRUE,2933.50,,2933.50,0,0.00,003751,003751,MG
,0750,C21H28O5,000052391,,,S,,W,,ALDOSTERON,003778,000000,TRUE,360.40,,360.40,0,0.00,003778,003778,MG
,0750,C26H38O4,000808480,,,,,W,,DESOXYCORTON PIVALAAT,003786,000000,FALSE,414.60,,414.60,0,0.00,039403,003786,MG
,0750,C23H31FO6,000514363,,,,,W,,FLUDROCORTISON ACETAAT,003794,000308,FALSE,422.50,,422.50,0,0.00,018279,003794,MG
,0750,C28H37ClO7,005534098,,,,,W,,BECLOMETASON DIPROPIONAAT,003808,001644,FALSE,521.00,,521.00,0,0.00,037117,003808,MG
,0750,C22H29FO5,000378449,,,S,,W,,BETAMETHASON,003816,000309,TRUE,392.50,,392.50,0,0.00,003816,003816,MG
,0750,C22H28FNa2O8P,000151735,,,,,W,,BETAMETHASON DINATRIUMFOSFAAT,003824,000309,FALSE,516.40,,516.40,0,0.00,003816,003824,MG
,0750,C27H37FO6,002152445,,,,,W,,BETAMETHASON VALERAAT,003832,000309,FALSE,476.60,,476.60,0,0.00,003816,003832,MG
,0750,C24H31FO6,000987246,,,,,W,,BETAMETHASON ACETAAT,003840,000309,FALSE,434.50,,434.50,0,0.00,003816,003840,MG
,0750,C28H37FO7,005593204,,,,,W,,BETAMETHASON DIPROPIONAAT,003859,000309,FALSE,504.60,,504.60,0,0.00,003816,003859,MG
,0750,C25H32ClFO5,025122467,,,,,W,,CLOBETASOL PROPIONAAT,003867,001682,FALSE,467.00,,467.00,0,0.00,038806,003867,MG
,0750,C23H30O6,000050044,,,,,W,,CORTISON ACETAAT,003883,000311,FALSE,402.50,,402.50,0,0.00,003891,003883,MG
,0750,C21H28O5,000053065,,,S,,W,,CORTISON,003891,000311,TRUE,360.46,,360.46,0,0.00,003891,003891,MG
,0750,C24H32O6,000638948,,,S,,W,,DESONIDE,003905,000000,TRUE,416.50,,416.50,0,0.00,003905,003905,MG
,0750,C22H29FO4,000382672,,,S,,W,,DESOXIMETASON,003913,000312,TRUE,376.50,,376.50,0,0.00,003913,003913,MG
,0750,C28H32FNO6,002265647,,,,,W,,DEXAMETHASON ISONICOTINAAT,003921,000313,FALSE,497.60,,497.60,0,0.00,020435,003921,MG
,0750,C22H28FNa2O8P,002392394,,,,,W,,DEXAMETHASON DINATRIUMFOSFAAT,003948,000313,FALSE,516.40,,516.40,0,0.00,020435,003948,MG
,0750,C28H39FO6,024668755,,,,,W,,DEXAMETHASON TEBUTAAT,003956,000313,FALSE,490.60,,490.60,0,0.00,020435,003956,MG
,0750,C27H36F2O5,059198708,,,,,W,,DIFLUCORTOLON VALERAAT,003964,001685,FALSE,478.60,,478.60,0,0.00,039748,003964,MG
,0750,C27H36F2O6,002002291,,,,,W,,FLUMETASON PIVALAAT,003972,000316,FALSE,494.60,,494.60,0,0.00,041033,003972,MG
,0750,C24H30F2O6,000067732,,,S,,W,,FLUOCINOLONACETONIDE,003980,000317,TRUE,452.50,,452.50,0,0.00,003980,003980,MG
,0750,C26H32F2O7,000356127,,,S,,W,,FLUOCINONIDE,003999,000000,TRUE,494.50,,494.50,0,0.00,003999,003999,MG
,0750,C22H29FO4,000152976,,,S,,W,,FLUOCORTOLON,004006,000000,TRUE,376.50,,376.50,0,0.00,004006,004006,MG
,0750,C28H39FO5,000303402,,,,,W,,FLUOCORTOLON CAPROAAT,004014,000000,FALSE,474.60,,474.60,0,0.00,004006,004014,MG
,0750,C27H37FO5,029205069,,,,,W,,FLUOCORTOLON PIVALAAT,004022,000000,FALSE,460.60,,460.60,0,0.00,004006,004022,MG
,0750,C22H29FO4,000426131,,,S,,W,,FLUORMETHOLON,004030,000318,TRUE,376.50,,376.50,0,0.00,004030,004030,MG
,0750,C24H29FO6,001255352,,,,,W,,FLUPREDNIDEEN ACETAAT,004049,000000,FALSE,432.50,,432.50,0,0.00,041106,004049,MG
,0750,C24H32ClFO5,003093354,,,S,,W,,HALCINONIDE,004057,000000,TRUE,455.00,,455.00,0,0.00,004057,004057,MG
,0750,C25H33NaO8,000125042,,,,,W,,HYDROCORTISON NATRIUMSUCCINAAT,004065,001399,FALSE,484.50,,484.50,0,0.00,004073,004065,MG
,0750,C21H30O5,000050237,,,S,,W,,HYDROCORTISON,004073,001399,TRUE,362.50,,362.50,0,0.00,004073,004073,MG
,0750,C23H32O6,000050033,,,,,W,,HYDROCORTISON ACETAAT,004081,001399,FALSE,404.50,,404.50,0,0.00,004073,004081,MG
,0750,C25H36O6,013609671,,,,,W,,HYDROCORTISON BUTYRAAT,004103,001399,FALSE,432.50,,432.50,0,0.00,004073,004103,MG
,0750,C22H32O3,002668668,,,S,,W,,MEDRYSON,004111,000000,TRUE,344.50,,344.50,0,0.00,004111,004111,MG
,0750,C24H32O6,000053361,,,,,W,,METHYLPREDNISOLON ACETAAT,004138,000321,FALSE,416.50,,416.50,0,0.00,004154,004138,MG
,0750,C26H33NaO8,002375033,,,,,W,,METHYLPREDNISOLON NATRIUMSUCCINAAT,004146,000321,FALSE,496.50,,496.50,0,0.00,004154,004146,MG
,0750,C22H30O5,000083432,,,S,,W,,METHYLPREDNISOLON,004154,000321,TRUE,374.50,,374.50,0,0.00,004154,004154,MG
,0750,C24H31FO6,001597826,,,,,W,,PARAMETHASON ACETAAT,004162,000000,FALSE,434.50,,434.50,0,0.00,045896,004162,MG
,0750,C21H28O5,000050248,,,S,,W,,PREDNISOLON,004170,000323,TRUE,360.40,,360.40,0,0.00,004170,004170,MG
,0750,C23H30O6,000052211,,,,,W,,PREDNISOLON ACETAAT,004189,000323,FALSE,402.50,,402.50,0,0.00,004170,004189,MG
,0750,C21H27Na2O8P,000125020,,,,,W,,PREDNISOLON DINATRIUMFOSFAAT,004197,000323,FALSE,484.40,,484.40,0,0.00,004170,004197,MG
,0750,C27H38O6.H2O,007681143,,,,,W,,PREDNISOLON TEBUTAAT,004200,000323,FALSE,476.60,,476.60,0,0.00,004170,004200,MG
,0750,C41H64O8,005060559,,,,,W,,PREDNISOLON STEAGLAAT,004219,000323,FALSE,685.00,,685.00,0,0.00,004170,004219,MG
,0750,C26H36O6,001107999,,,,,W,,PREDNISOLON PIVALAAT,004227,000323,FALSE,444.60,,444.60,0,0.00,004170,004227,MG
,0750,C21H26O5,000053032,,,S,,W,,PREDNISON,004235,000324,TRUE,358.40,,358.40,0,0.00,004235,004235,MG
,0750,C21H27FO6,000124947,,,S,,W,,TRIAMCINOLON,004243,000325,TRUE,394.40,,394.40,0,0.00,004243,004243,MG
,0750,C25H31FO8,000067787,,,,,W,,TRIAMCINOLON DIACETAAT,004251,000325,FALSE,478.50,,478.50,0,0.00,004243,004251,MG
,0750,C24H31FO6,000076255,,,S,,W,,TRIAMCINOLONACETONIDE,004278,000326,TRUE,434.50,,434.50,0,0.00,004278,004278,MG
,0750,*C24H30FO6K2PO4*,000000000,,,,,W,,TRIAMCINOLONACETONIDE DIKALIUMFOSFAAT,004286,000326,FALSE,592.70,1,592.70,0,0.00,004278,004286,MG
,0750,C30H41FO7,005611518,,,S,,W,,TRIAMCINOLONHEXACETONIDE,004294,005082,TRUE,532.60,,532.60,0,0.00,004294,004294,MG
,0750,,000000000,,,,,W,,BIJSCHILDKLIER EXTRACT,004308,000000,FALSE,0.00,,0.00,0,0.00,037729,004308,MG
,0750,CaCO3,000471341,,,S,,B,,CALCIUMCARBONAAT,004316,000787,TRUE,100.10,,100.10,0,0.00,004316,004316,G
,0750,CaHPO4.2H2O,007789777,,,,,B,,CALCIUMMONOWATERSTOFFOSFAAT 2-WATER,004324,002153,FALSE,172.10,,172.10,0,0.00,035319,004324,MG
,0750,Ca3(PO4)2,007758874,,,S,,B,,CALCIUMFOSFAAT,004332,002154,TRUE,310.20,,310.20,0,0.00,004332,004332,G
,0750,"(C12H21O12,C6H11O7)Ca.H2O",012569389,,,,,B,,CALCIUMGLUBIONAAT 1-WATER,004340,001607,FALSE,610.50,,610.50,0,0.00,051683,004340,MG
,0750,C12H22CaO14.H2O,018016245,,,,,B,,CALCIUMGLUCONAAT 1-WATER,004359,000332,FALSE,448.40,,448.40,0,0.00,051675,004359,MG
,0750,C6H10CaO6.5H2O,063690562,,,,,B,,CALCIUMLACTAAT 5-WATER,004367,000333,FALSE,308.20,,308.20,0,0.00,051640,004367,MG
,0750,2C3H5NaO3.(C3H5O3)2Ca.4H2O,000000000,,,S,,W,,CALCIUMNATRIUMLACTAAT,004375,000000,TRUE,514.40,,514.40,0,0.00,004375,004375,MG
,0750,C43H66O14,001111393,,,S,,W,,ACETYLDIGITOXINE,004383,000000,TRUE,807.00,,807.00,0,0.00,004383,004383,MG
,0750,,000000000,,,S,,W,,CRATAEGUS PREPARAAT,004391,000000,TRUE,0.00,,0.00,0,0.00,004391,004391,XX
,0750,,000000000,,,S,,W,,DIGITALIS,004405,000000,TRUE,0.00,,0.00,0,0.00,004405,004405,XX
,0750,C41H64O13,000071636,,,S,,W,,DIGITOXINE,004413,000000,TRUE,764.90,,764.90,0,0.00,004413,004413,MG
,0750,C41H64O14,020830755,,,S,,W,,DIGOXINE,004421,001400,TRUE,780.90,,780.90,0,0.00,004421,004421,MG
,0750,C49H76O20,017575223,,,S,,W,,LANATOSIDE C,004448,000000,TRUE,985.10,,985.10,0,0.00,004448,004448,MG
,0750,C47H74O19,017598651,,,S,,W,,DESLANOSIDE,004456,000000,TRUE,943.10,,943.10,0,0.00,004456,004456,MG
,0750,C42H66O14,030685439,,,S,,W,,METILDIGOXINE,004464,000000,TRUE,795.00,,795.00,0,0.00,004464,004464,MG
,0750,C29H44O12.8H2O,011018896,,,,,W,,OUABAINE 8-WATER,004472,000000,FALSE,728.80,,728.80,0,0.00,045543,004472,MG
,0750,C30H42O8,000466068,,,S,,W,,PROSCILLARIDINE,004480,000000,TRUE,530.70,,530.70,0,0.00,004480,004480,MG
,0750,,000000000,,,S,,W,,SCILLA PREPARAAT,004499,000000,TRUE,0.00,,0.00,0,0.00,004499,004499,XX
,0750,C20H26N2O2,004360127,,,S,,W,,AJMALINE,004502,000000,TRUE,326.42,,326.42,0,0.00,004502,004502,MG
,0750,C22H3ON2.HCl,033237740,,,,,W,,APRINDINE HYDROCHLORIDE,004510,000000,FALSE,358.95,,358.95,0,0.00,036870,004510,MG
,0750,C21H29N3O,003737095,,,S,,W,,DISOPYRAMIDE,004529,001529,TRUE,339.50,,339.50,0,0.00,004529,004529,MG
,0750,C21H29N3O.H3PO4,022059605,,,,,W,,DISOPYRAMIDE FOSFAAT,004537,001529,FALSE,437.50,,437.50,0,0.00,004529,004537,MG
,0750,C20H26N2O2.C6H12O7,021666864,,,,,W,,HYDROKINIDINE GLUCONAAT,004545,000000,FALSE,522.50,,522.50,0,0.00,041785,004545,MG
,0750,C20H26N2O2.HCl,001476988,,,,,W,,HYDROKINIDINE HYDROCHLORIDE,004553,000000,FALSE,362.90,,362.90,0,0.00,041785,004553,MG
,0750,C20H24N2O2.(C6H10O7.H2O)x,065484562,,,,,W,,KINIDINE POLYGALACTURONAAT,004561,000500,FALSE,587.20,1,587.20,0,0.00,042684,004561,MG
,0750,(C20H24N2O2)2.H2SO4.2H2O,006591635,,,,,W,,KINIDINE SULFAAT-2-WATER,004588,000500,FALSE,782.90,,391.50,0,0.00,042684,004588,MG
,0750,C20H24N2O2.H2SO4.4H2O,006151399,,,,,W,,KINIDINE WATERSTOFSULFAAT-4-WATER,004596,000500,FALSE,494.56,,494.56,0,0.00,042684,004596,MG
